idx,bias
0,-2.4642221927642822
1,-2.132721424102783
2,-2.162679433822632
3,-2.5728108882904053
4,-3.4101290702819824
5,-3.490899085998535
6,-3.230694055557251
7,-2.8673949241638184
8,-2.7981436252593994
9,-3.118659734725952
10,-2.7368814945220947
11,-3.0090270042419434
12,-2.852919816970825
13,-2.7168712615966797
14,-3.468111515045166
15,-2.949415683746338
16,-2.685866355895996
17,-2.458185911178589
18,-1.782531976699829
19,-2.618860960006714
20,-2.762439012527466
21,-2.5265045166015625
22,-2.409062623977661
23,-3.042032480239868
24,-2.0925557613372803
25,-3.6099274158477783
26,-2.824641466140747
27,-2.7434778213500977
28,-2.618665933609009
29,-2.3118319511413574
30,-2.451688051223755
31,-2.1953277587890625
32,-1.7939863204956055
33,-2.3866214752197266
34,-2.373457908630371
35,-3.4958035945892334
36,-1.8438386917114258
37,-2.4157803058624268
38,-3.110049247741699
39,-3.4702258110046387
40,-1.7286711931228638
41,-2.8052260875701904
42,-3.365237236022949
43,-3.462373733520508
44,-2.9965386390686035
45,-2.2851192951202393
46,-2.7214066982269287
47,-2.962303400039673
48,-2.008938789367676
49,-2.4181876182556152
50,-2.3552072048187256
51,-2.6614677906036377
52,-2.4396021366119385
53,-1.5784944295883179
54,-2.372098684310913
55,-2.2253522872924805
56,-2.7174782752990723
57,-2.70408034324646
58,-2.2868716716766357
59,-3.9232406616210938
60,-2.9089293479919434
61,-3.1937267780303955
62,-3.177004814147949
63,-2.8801956176757812
64,-1.9853605031967163
65,-2.8747475147247314
66,-2.099494457244873
67,-2.53568172454834
68,-2.4482979774475098
69,-2.381683588027954
70,-1.5555118322372437
71,-2.0618340969085693
72,-3.0166780948638916
73,-1.7628108263015747
74,-2.197949171066284
75,-2.920382022857666
76,-2.3961784839630127
77,-3.122574806213379
78,-2.8604485988616943
79,-2.9422502517700195
80,-2.780909538269043
81,-2.2605111598968506
82,-1.3023407459259033
83,-3.2037034034729004
84,-3.0876758098602295
85,-2.7784299850463867
86,-3.061185598373413
87,-2.3085625171661377
88,-3.5552804470062256
89,-3.142899513244629
90,-3.243082046508789
91,-2.630627155303955
92,-2.3341405391693115
93,-1.5652836561203003
94,-2.353705406188965
95,-3.345241069793701
96,-2.292086124420166
97,-2.6315805912017822
98,-3.1760051250457764
99,-2.8216230869293213
100,-2.0478150844573975
101,-2.222879409790039
102,-2.394054889678955
103,-3.4622514247894287
104,-2.023169994354248
105,-2.0058271884918213
106,-2.527334690093994
107,-2.874943256378174
108,-2.7958383560180664
109,-3.108353853225708
110,-2.629154682159424
111,-2.6737000942230225
112,-2.9912874698638916
113,-2.6190500259399414
114,-2.5717687606811523
115,-2.753944158554077
116,-3.4624600410461426
117,-3.2151870727539062
118,-2.702237844467163
119,-2.7897422313690186
120,-2.7643003463745117
121,-2.102599620819092
122,-2.3958187103271484
123,-2.6976020336151123
124,-3.36055064201355
125,-3.016761302947998
126,-2.977942705154419
127,-2.4429171085357666
128,-2.565824031829834
129,-3.2132198810577393
130,-2.422466993331909
131,-3.304659605026245
132,-2.3624892234802246
133,-1.8513482809066772
134,-3.2044754028320312
135,-2.567951202392578
136,-2.546172618865967
137,-2.7393107414245605
138,-2.6933133602142334
139,-2.7908899784088135
140,-2.694014310836792
141,-3.8050811290740967
142,-2.309025287628174
143,-3.808339834213257
144,-2.7282209396362305
145,-1.7304047346115112
146,-2.538289785385132
147,-2.021404981613159
148,-2.2213072776794434
149,-2.7764439582824707
150,-2.764756917953491
151,-3.5085484981536865
152,-2.0939836502075195
153,-4.206223964691162
154,-2.6808688640594482
155,-3.196383476257324
156,-3.91428279876709
157,-3.105015277862549
158,-2.7269647121429443
159,-2.149994134902954
160,-2.8308966159820557
161,-1.7776139974594116
162,-3.0088253021240234
163,-2.6195874214172363
164,-2.9093265533447266
165,-3.0053629875183105
166,-2.5976877212524414
167,-2.7064740657806396
168,-3.0471298694610596
169,-2.155672788619995
170,-1.9925920963287354
171,-2.7946574687957764
172,-2.8302974700927734
173,-2.8397223949432373
174,-1.7908308506011963
175,-2.9284770488739014
176,-2.9543957710266113
177,-3.005685329437256
178,-3.253798723220825
179,-1.6806036233901978
