idx,bias
0,0.07446316
1,0.19380923
2,0.10641882
3,0.18527173
4,0.12626332
5,0.17041217
6,0.18946728
7,0.2670768
8,0.21558774
9,0.22534537
10,0.37500784
11,0.09076454
12,0.11998434
13,0.08818674
14,0.16059776
15,0.2509712
16,0.20435974
17,0.124508396
18,0.12616374
19,0.60017955
20,0.16838679
21,0.07344672
22,1.4402043
23,0.18836801
24,1.0678105
25,0.21505606
26,0.23543131
27,0.1965168
28,0.12127243
29,0.19014679
30,0.08831486
31,0.12702349
32,0.22255167
33,0.09968057
34,0.36324996
35,0.24733716
36,0.30227786
37,0.15855521
38,0.18125722
39,0.18964309
40,0.18885884
41,0.21088399
42,0.5325835
43,0.29334533
44,0.23422948
45,0.13692641
46,0.16766004
47,0.08301298
48,0.26035753
49,0.27577806
50,0.22257118
51,0.2592285
52,0.018267334
53,0.20210797
54,0.12034759
55,0.3491966
56,0.14453505
57,0.08216515
58,0.2740422
59,0.09225635
60,0.57044035
61,0.14352782
62,0.2563704
63,0.23173757
64,0.23914911
65,0.15177238
66,0.16500153
67,0.35141093
68,0.1449441
69,0.12234828
70,1.1653551
71,0.067724526
72,0.25354663
73,0.19537358
74,0.35250267
75,0.19858585
76,0.15351899
77,0.1534341
78,0.6325071
79,0.22482672
80,0.92212343
81,0.25452632
82,0.6574899
83,0.17145938
84,0.27200484
85,1.4951831
86,0.21120442
87,0.49475753
88,0.18824473
89,0.15231965
90,0.10968295
91,0.19877188
92,0.159183
93,0.287496
94,0.16886885
95,0.7811545
96,0.16772382
97,0.21165046
98,0.37248874
99,0.19837633
100,0.057344615
101,0.24813692
102,0.13075131
103,0.16329256
104,0.09373899
105,0.24385154
106,0.24152854
107,0.12783419
108,0.17293838
109,0.27630493
110,0.4004497
111,0.22163278
112,0.24499701
113,0.36477333
114,0.12535521
115,0.27171776
116,0.74229884
117,0.47200504
118,0.262461
119,0.37381715
120,0.21188655
121,0.2596367
122,0.11635181
123,0.044434994
124,0.20669518
125,0.24158056
126,0.11957991
127,0.16662498
128,0.19072509
129,0.15095368
130,0.21121982
131,0.2763209
132,0.16824833
133,0.11914468
134,0.09444898
135,0.1997132
136,0.2628535
137,1.3975704
138,0.12972304
139,0.19937691
140,0.3173674
141,0.20037887
142,0.1061077
143,1.0439582
144,0.31391495
145,0.24057841
146,0.2660292
147,0.27078322
148,0.17048115
149,0.20863184
150,0.2088036
151,0.09610057
