idx,bias
0,-2.7448792457580566
1,-1.844528317451477
2,-2.1722190380096436
3,-2.6579980850219727
4,-3.336270332336426
5,-3.3422768115997314
6,-2.652247190475464
7,-2.7488081455230713
8,-3.346886396408081
9,-3.106649398803711
10,-2.541422128677368
11,-4.102824687957764
12,-3.558562755584717
13,-3.671286106109619
14,-3.168173313140869
15,-3.6395606994628906
16,-1.8795229196548462
17,-2.3327808380126953
18,-1.4940637350082397
19,-2.403043746948242
20,-3.113727331161499
21,-2.268941640853882
22,-3.3085572719573975
23,-3.2398951053619385
24,-1.467543125152588
25,-3.819459915161133
26,-2.906158924102783
27,-2.1626639366149902
28,-4.5857977867126465
29,-2.811593532562256
30,-2.925992727279663
31,-3.704221248626709
32,-2.7238669395446777
33,-2.774096727371216
34,-2.367471218109131
35,-4.300453186035156
36,-2.38387131690979
37,-2.4010093212127686
38,-2.3693833351135254
39,-4.12820291519165
40,-2.5025057792663574
41,-2.57749605178833
42,-3.713371515274048
43,-3.122443914413452
44,-2.545344352722168
45,-2.584969997406006
46,-2.7616891860961914
47,-3.4996979236602783
48,-2.005141258239746
49,-2.7804582118988037
50,-1.9632648229599
51,-2.628018379211426
52,-2.533571481704712
53,-2.1035079956054688
54,-2.4236130714416504
55,-2.1763620376586914
56,-2.6049342155456543
57,-2.523254156112671
58,-2.1635355949401855
59,-3.499896287918091
60,-3.3361685276031494
61,-3.151892900466919
62,-3.508286952972412
63,-3.0905649662017822
64,-2.2948553562164307
65,-3.808931589126587
66,-2.6322569847106934
67,-1.891455888748169
68,-2.7201004028320312
69,-2.8421385288238525
70,-2.915695905685425
71,-1.8209457397460938
72,-3.572697877883911
73,-2.2209975719451904
74,-2.3702480792999268
75,-2.730315685272217
76,-3.006896734237671
77,-4.330258846282959
78,-2.536647081375122
79,-3.120018482208252
80,-2.8728694915771484
81,-1.459722638130188
82,-1.780167579650879
83,-3.5441839694976807
84,-2.856236219406128
85,-1.8402785062789917
86,-2.2590746879577637
87,-2.8706541061401367
88,-3.0336432456970215
89,-3.3799355030059814
90,-2.861098051071167
91,-2.2230377197265625
92,-2.0256853103637695
93,-2.7206454277038574
94,-2.9384710788726807
95,-2.5722503662109375
96,-2.2447545528411865
97,-3.7544071674346924
98,-3.1573379039764404
99,-3.2292308807373047
100,-2.479978561401367
101,-2.326630115509033
102,-2.5933544635772705
103,-2.747189998626709
104,-2.3370954990386963
105,-2.0380699634552
106,-2.9083101749420166
107,-2.601464033126831
108,-2.9204013347625732
109,-3.2750205993652344
110,-2.8257274627685547
111,-3.085970163345337
112,-2.20564341545105
113,-3.1692962646484375
114,-2.086127758026123
115,-3.1751301288604736
116,-3.0805702209472656
117,-3.7964696884155273
118,-2.870368003845215
119,-2.6191608905792236
120,-3.442544937133789
121,-2.032132863998413
122,-2.902069091796875
123,-2.976284980773926
124,-3.4292588233947754
125,-3.1200766563415527
126,-2.8608450889587402
127,-2.8369104862213135
128,-3.089353561401367
129,-2.8416149616241455
130,-2.537663459777832
131,-2.303373336791992
132,-2.3982930183410645
133,-2.1034326553344727
134,-1.921187400817871
135,-1.9274656772613525
136,-2.567448139190674
137,-2.8806002140045166
138,-2.110063076019287
139,-2.5479307174682617
140,-3.3160977363586426
141,-3.8165225982666016
142,-2.0002329349517822
143,-2.400963306427002
144,-2.8382182121276855
145,-2.282395362854004
146,-2.4606435298919678
147,-2.8599343299865723
148,-2.518460988998413
149,-1.488067865371704
150,-3.1083638668060303
151,-3.597526788711548
152,-3.987739086151123
153,-4.630206108093262
154,-2.8034589290618896
155,-2.869215488433838
156,-3.5844063758850098
157,-5.478301525115967
158,-2.543154716491699
