idx,bias
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.03292118
7,0.0
8,0.047315583
9,0.23492265
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.17452028
16,0.0
17,0.0
18,0.0
19,0.47788554
20,0.0
21,0.0
22,1.4252851
23,0.0
24,0.9964961
25,0.10342957
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.080224395
32,0.0
33,0.0
34,0.05374065
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.12802322
42,0.54218763
43,0.11140269
44,0.20310988
45,0.0
46,0.037405357
47,0.0
48,0.0
49,0.0
50,0.19521436
51,0.0
52,0.0
53,0.0
54,0.0
55,0.11603436
56,0.0
57,0.0
58,0.0
59,0.0
60,0.24396092
61,0.0
62,0.0030423403
63,0.034493566
64,0.11994672
65,0.012699395
66,0.0
67,0.3134457
68,0.0
69,0.06728822
70,1.1529827
71,0.0
72,0.0
73,0.15296067
74,0.0
75,0.0
76,0.0
77,0.0584493
78,0.32100755
79,0.0
80,1.0537248
81,0.0
82,0.34100813
83,0.0
84,0.0
85,1.487858
86,0.0
87,0.067273095
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.030053437
95,0.72735804
96,0.0
97,0.1423685
98,0.064841986
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.038126096
108,0.0
109,0.0
110,0.40689877
111,0.11737053
112,0.0
113,0.0
114,0.0
115,0.0
116,0.71092856
117,0.302314
118,0.17598304
119,0.30748606
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.019214883
126,0.0
127,0.0
128,0.0
129,0.19849423
130,0.0
131,0.0
132,0.0
133,0.0
134,0.0
135,0.0
136,0.24532045
137,1.510052
138,0.0
139,0.0
140,0.0
141,0.0
142,0.0
143,0.7871811
144,0.0
145,0.031143412
146,0.0
147,0.0
148,0.0
149,0.0
150,0.0
151,0.0
152,0.0
153,0.0
154,0.0
155,0.0
156,0.0
157,0.0
158,0.02708736
159,0.0
160,0.34643233
161,0.69901586
162,0.0
163,0.0
164,0.0
165,0.0
166,0.13328038
167,0.0
168,0.0
169,0.0
170,0.28559065
171,0.037918612
172,0.0
173,0.0
174,0.0
175,0.211222
176,0.015148938
177,0.0
178,0.0
179,0.0
180,0.0
181,0.1707358
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.4875682
189,0.0
190,0.059591845
191,0.058907673
192,0.14642349
193,0.0
194,0.0
195,0.019033387
196,0.0
197,0.0
198,0.0
199,0.18150643
200,0.0
201,0.0
202,0.037979454
203,0.07212731
204,0.4101249
205,0.21286857
206,0.0
207,0.23459437
208,0.0
209,1.7208016
210,0.0
211,0.0
212,0.0
213,0.11024392
214,0.07228617
215,0.0
216,0.45121324
217,0.0
218,0.0
219,0.0
220,0.0037837625
221,0.0
222,0.0
223,0.0
224,0.0
225,0.0
226,0.0
227,0.0
228,0.9120348
229,0.0
230,0.044421867
231,0.0
232,0.0005454719
233,0.0
234,0.0
235,0.1702162
236,0.0
237,0.0
238,0.0
239,0.012082979
240,0.0
241,0.012833789
242,0.0
243,0.0
244,0.037424102
245,0.0
246,0.18987006
247,0.0
248,0.0
249,0.026753888
250,0.02252309
251,0.0
252,0.13543749
253,0.0
254,0.0
255,0.0
256,0.0
257,0.0
258,0.05624506
259,0.063202545
260,0.0
261,0.0
262,0.0
263,0.0
264,0.0
265,0.10739024
266,0.0
267,0.10613799
268,0.0
269,0.0017178953
270,0.07471235
271,0.0
272,0.0
273,0.1446814
274,1.7682083
275,0.0
276,0.0
277,0.0
278,0.0
279,0.0
280,0.0
281,0.23328325
282,0.0
283,0.0053709447
284,0.1972477
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,0.81863815
291,0.0
292,0.0
293,0.0
294,0.110001996
295,0.2344109
296,0.0
297,0.0
298,0.0
299,0.6843638
300,0.9152724
301,0.0
302,0.01205349
303,0.91666174
304,0.0
305,0.0
306,0.0
307,0.0
308,0.0
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,0.0
315,0.0
316,0.0
317,0.0
318,0.13042967
319,0.0
320,1.0828516
321,0.035536736
322,0.2657145
323,0.0
324,0.0
325,0.0
326,0.0
327,0.0
328,0.0
329,0.30307
330,0.7648497
331,0.0
332,0.09635714
333,0.0
334,0.20593116
335,0.17437197
336,0.0
337,0.0
338,0.11083758
339,0.8731715
340,0.0
341,0.0
342,0.0
343,0.0
344,0.0
345,0.0
346,0.0
347,0.20348687
348,0.0
349,0.0
350,0.57417864
351,0.03418143
352,0.0
353,0.0
354,0.0
355,0.0
356,0.0
357,0.0
358,0.0
359,0.0
360,0.48514366
361,1.2324244
362,0.0
363,0.0
364,0.0
365,0.9228302
366,0.0
367,0.0
368,0.0
369,0.06517528
370,0.0
371,0.5047233
372,0.0
373,0.0
374,0.26662233
375,0.0
376,0.0
377,0.081010655
378,0.0
379,0.0
380,0.0
381,0.534607
382,0.0
383,0.0
384,0.0
385,0.18685082
386,0.0
387,0.045845404
388,0.0
389,0.0
390,0.0
391,0.0
392,0.0
393,0.0
394,0.018146813
395,0.0
396,0.0
397,0.0
398,0.0
399,0.2296114
400,0.0
401,0.04645087
402,0.0
403,0.0
404,0.0
405,0.0
406,0.0
407,0.0
408,0.0
409,0.0
410,0.0
411,0.0
412,0.0
413,0.0
414,0.09898983
415,0.024130031
416,0.0
417,0.0
418,0.0
419,0.2089853
420,0.06646739
421,0.0
422,0.0
423,0.0
424,0.06874314
425,0.0
426,0.2163893
427,0.0
428,0.0
429,0.1631122
430,0.0
431,0.0
432,0.0
433,0.2149112
434,0.0
435,0.021715075
436,0.0
437,0.0
438,0.1294566
439,0.0
440,0.0
441,0.24820746
442,0.0
443,0.10450095
444,0.010303378
445,0.0
446,0.0
447,0.0
448,0.0
449,0.3531956
450,0.0
451,0.0
452,0.1381309
453,0.0
454,0.0
455,0.0
456,0.0
457,0.0
458,0.0
459,0.0
460,0.0
461,0.05035162
462,0.16328377
463,0.0
464,0.0
465,0.1687372
466,0.0
467,0.0
468,0.0
469,0.0
470,1.1853434
471,0.0
472,0.0
473,0.0
474,0.01140441
475,0.0
476,0.0
477,0.008053854
478,0.32037085
479,0.0
480,0.0
481,0.0
482,0.0
483,1.5318542
484,0.0
485,0.23698512
486,0.0
487,0.0
488,0.6852483
489,0.0
490,0.0
491,0.15834244
492,0.0
493,0.12808667
494,1.0428175
495,0.0
496,0.0
497,0.0
498,0.16540089
499,0.02403444
500,0.0
501,0.0
502,0.57861984
503,0.0
504,0.0
505,0.0
506,0.5323356
507,0.0
508,0.0
509,0.0
510,0.60556066
511,0.0
512,0.0
513,0.0
514,0.0
515,0.15223867
516,0.04889992
