idx,bias
360,-2.4246134757995605
361,-2.0905656814575195
362,-1.3006021976470947
363,-3.1194725036621094
364,-1.0972954034805298
365,-2.149362087249756
366,-4.290189743041992
367,-2.2253427505493164
368,-2.732671022415161
369,-3.789043426513672
370,-3.157017230987549
371,-3.058152914047241
372,-1.8643430471420288
373,-1.408835768699646
374,-1.7063994407653809
375,-1.1627169847488403
376,-2.1955032348632812
377,-1.789264440536499
378,-2.918865442276001
379,-2.6946935653686523
380,-2.582855701446533
381,-2.1385297775268555
382,-2.521423816680908
383,-2.349050998687744
384,-3.337641716003418
385,-1.615265965461731
386,-2.3904638290405273
387,-2.1973090171813965
388,-2.34326171875
389,-1.8084795475006104
390,-2.3333585262298584
391,-1.7831521034240723
392,-0.8877834677696228
393,-2.747586250305176
394,-2.6038453578948975
395,-2.446127414703369
396,-2.0668983459472656
397,-1.0727896690368652
398,-3.048490047454834
399,-2.4588303565979004
400,-2.120286464691162
401,-1.987683892250061
402,-1.862080693244934
403,-2.561041831970215
404,-3.2589447498321533
405,-2.480194330215454
406,-2.1999549865722656
407,-2.8129000663757324
408,-2.1280412673950195
409,-4.1079816818237305
410,-2.0558831691741943
411,-2.3333168029785156
412,-4.089399814605713
413,-2.049086093902588
414,-2.5096242427825928
415,-2.9559197425842285
416,-3.005035638809204
417,-2.3918774127960205
418,-3.4129786491394043
419,-2.7114031314849854
420,-3.707880973815918
421,-1.851855754852295
422,-2.4440698623657227
423,-2.980041980743408
424,-2.5006093978881836
425,-4.0621514320373535
426,-4.110666275024414
427,-3.302408218383789
428,-2.5600204467773438
429,-2.9239766597747803
430,-1.8704009056091309
431,-3.1598434448242188
432,-2.686675786972046
433,-3.043956756591797
434,-2.619424343109131
435,-3.646040201187134
436,-1.6432195901870728
437,-2.4645848274230957
438,-0.5853597521781921
439,-2.969332695007324
440,-2.616959810256958
441,-2.0612845420837402
442,-2.196470022201538
443,-2.908317804336548
444,-1.8439239263534546
445,-2.0437521934509277
446,-3.5537683963775635
447,-2.5034544467926025
448,-2.4265029430389404
449,-3.016266107559204
450,-1.9733976125717163
451,-3.6163082122802734
452,-2.9507014751434326
453,-2.298859119415283
454,-1.8760385513305664
455,-3.2549877166748047
456,-1.5184266567230225
457,-2.4146230220794678
458,-2.0088305473327637
459,-0.9250506162643433
460,-1.6041544675827026
461,-1.6693528890609741
462,-1.729641079902649
463,-2.217451810836792
464,-3.5098891258239746
465,-1.8941943645477295
466,-2.200270891189575
467,-2.3673667907714844
468,-2.8740625381469727
469,-2.101212739944458
470,-2.865433931350708
471,-2.354607105255127
472,-2.4698901176452637
473,-2.5249927043914795
474,-3.2642135620117188
475,-3.2622334957122803
476,-2.3255982398986816
477,-3.401771068572998
478,-1.497734785079956
479,-2.959368944168091
480,-3.0523502826690674
481,-3.542171001434326
482,-2.872175693511963
483,-2.450460433959961
484,-2.6743357181549072
485,-2.5884957313537598
486,-2.220823287963867
487,-1.6232043504714966
488,-2.056957244873047
489,-2.851400375366211
490,-1.7770493030548096
491,-0.9073073267936707
492,-2.671957492828369
493,-1.2504013776779175
494,-2.569439172744751
495,-2.803208112716675
496,-2.2097530364990234
497,-3.3150687217712402
498,-3.305023431777954
499,-2.9834280014038086
500,-3.8211421966552734
501,-1.6120827198028564
502,-2.022270917892456
503,-2.2190120220184326
504,-2.8557181358337402
505,-2.769580841064453
506,-2.428236484527588
507,-2.455078125
508,-2.148129940032959
509,-2.512763500213623
510,-2.3451151847839355
511,-2.6704318523406982
512,-2.9854516983032227
513,-2.3546576499938965
514,-2.953136920928955
515,-2.206995964050293
516,-2.2959797382354736
517,-1.792443871498108
518,-2.736682415008545
519,-3.471614360809326
520,-3.246614456176758
521,-2.712921619415283
522,-2.086634635925293
523,-2.004760265350342
524,-2.439568042755127
525,-2.1781277656555176
526,-1.9559956789016724
527,-2.5184106826782227
528,-1.6767916679382324
529,-3.010132312774658
530,-1.624800205230713
531,-2.66432785987854
532,-1.8715379238128662
533,-2.0404090881347656
534,-2.8434669971466064
535,-3.03413462638855
536,-2.6027743816375732
537,-2.933396339416504
538,-3.1541080474853516
539,-2.136143445968628
540,-1.9692195653915405
541,-2.5242867469787598
542,-2.7139694690704346
543,-0.8692510724067688
544,-2.322347640991211
545,-2.418588399887085
546,-2.362093210220337
547,-3.171118974685669
548,-1.704229474067688
549,-1.5925339460372925
550,-1.8353041410446167
551,-2.0196657180786133
552,-1.1525068283081055
553,-2.5033462047576904
554,-2.493903636932373
555,-2.500760793685913
556,-3.251962900161743
557,-2.3179893493652344
558,-1.8335504531860352
559,-2.892577886581421
560,-2.6663949489593506
561,-1.5935783386230469
