idx,bias
0,-2.6038410663604736
1,-1.7249293327331543
2,-2.1863090991973877
3,-2.3604583740234375
4,-2.984997510910034
5,-3.3324081897735596
6,-2.464756965637207
7,-2.644972801208496
8,-2.229379415512085
9,-2.682805299758911
10,-1.9087774753570557
11,-3.887284517288208
12,-2.5925040245056152
13,-2.9663913249969482
14,-3.140364408493042
15,-3.37904691696167
16,-1.793473720550537
17,-2.911966562271118
18,-1.8474676609039307
19,-2.4498202800750732
20,-3.0027315616607666
21,-2.4848573207855225
22,-2.0941598415374756
23,-2.447082996368408
24,-1.8108744621276855
25,-3.5242390632629395
26,-2.4591972827911377
27,-2.556318759918213
28,-4.038270473480225
29,-2.7503015995025635
30,-1.7094776630401611
31,-2.1608362197875977
32,-2.619473934173584
33,-2.5197207927703857
34,-2.079280376434326
35,-3.1084439754486084
36,-1.7694416046142578
37,-2.431291341781616
38,-2.653529644012451
39,-3.214336395263672
40,-2.174238443374634
41,-2.1393706798553467
42,-2.9996564388275146
43,-2.7583117485046387
44,-3.240124225616455
45,-2.4444525241851807
46,-2.963132858276367
47,-2.4831273555755615
48,-1.8498551845550537
49,-2.139322519302368
50,-2.238839864730835
51,-2.581743001937866
52,-2.7484490871429443
53,-1.6272532939910889
54,-3.1454062461853027
55,-1.9323601722717285
56,-2.6166038513183594
57,-2.447516679763794
58,-2.7292585372924805
59,-2.789565324783325
60,-3.144951820373535
61,-2.7190909385681152
62,-3.15374755859375
63,-2.3626675605773926
64,-2.9085330963134766
65,-2.760287046432495
66,-2.327486753463745
67,-1.8831040859222412
68,-2.4836106300354004
69,-2.22050404548645
70,-2.175105094909668
71,-1.7929015159606934
72,-2.6060240268707275
73,-1.7761118412017822
74,-2.4761080741882324
75,-2.2563483715057373
76,-2.156078338623047
77,-3.1888632774353027
78,-2.308137893676758
79,-2.3890278339385986
80,-2.4829297065734863
81,-1.9970703125
82,-1.5466079711914062
83,-3.5231640338897705
84,-2.800117254257202
85,-2.494960308074951
86,-2.7879929542541504
87,-2.5829343795776367
88,-2.601412773132324
89,-2.5281529426574707
90,-3.5087246894836426
91,-2.11421275138855
92,-1.994643211364746
93,-2.8824069499969482
94,-2.973097085952759
95,-2.0260331630706787
96,-3.1917803287506104
97,-2.9916858673095703
98,-2.045315980911255
99,-2.859896421432495
100,-2.2696683406829834
101,-2.3303327560424805
102,-2.129310369491577
103,-3.1859357357025146
104,-2.2934038639068604
105,-1.7607135772705078
106,-1.9853811264038086
107,-2.3298587799072266
108,-3.065229654312134
109,-2.675668478012085
110,-2.494004726409912
111,-2.514625072479248
112,-2.5900397300720215
113,-2.4428822994232178
114,-2.7001254558563232
115,-3.9728357791900635
116,-2.99076509475708
117,-2.888869524002075
118,-2.416818141937256
119,-2.3941471576690674
120,-2.405595064163208
121,-2.266627311706543
122,-2.4064862728118896
123,-2.2613015174865723
124,-3.092576503753662
125,-3.408506155014038
126,-3.0637834072113037
127,-3.0456883907318115
128,-2.3335750102996826
129,-2.5738625526428223
130,-2.3002865314483643
131,-2.074702501296997
132,-2.5207860469818115
133,-2.177394151687622
134,-2.656426191329956
135,-2.514683961868286
136,-1.876310110092163
137,-2.1173410415649414
138,-2.0503077507019043
139,-2.41339111328125
140,-2.6803057193756104
141,-2.5701184272766113
142,-2.454606056213379
143,-3.806652545928955
144,-2.279756784439087
145,-2.721808433532715
146,-2.746641159057617
147,-2.866933822631836
148,-2.9923088550567627
149,-2.2179317474365234
150,-1.6579437255859375
151,-2.7343590259552
152,-2.90337872505188
153,-3.9983975887298584
154,-2.1397640705108643
155,-2.680448055267334
156,-2.6166300773620605
157,-3.3723058700561523
158,-2.7058792114257812
159,-2.3764545917510986
160,-2.6928858757019043
161,-1.442063331604004
162,-2.8339574337005615
163,-2.621014356613159
164,-2.648144006729126
165,-2.5208096504211426
166,-2.4219117164611816
167,-2.8131699562072754
168,-2.786895513534546
169,-3.129497528076172
170,-2.7223739624023438
171,-2.5197911262512207
172,-2.2402586936950684
173,-2.4955079555511475
174,-2.2567126750946045
175,-2.586109161376953
176,-2.730581521987915
177,-3.1014702320098877
178,-3.4223732948303223
179,-3.257162570953369
180,-2.3394830226898193
181,-2.6727547645568848
182,-2.8747849464416504
183,-2.3724889755249023
184,-2.440777540206909
185,-2.032071352005005
186,-3.7731683254241943
187,-2.5330965518951416
188,-3.124732732772827
189,-2.095567226409912
190,-2.229552745819092
191,-1.8246479034423828
192,-3.216343641281128
193,-2.452523946762085
194,-2.458381175994873
195,-2.9168288707733154
196,-3.5060532093048096
197,-3.1310839653015137
198,-3.2163825035095215
199,-1.6964242458343506
200,-3.0979185104370117
201,-3.8800063133239746
202,-2.775864601135254
203,-2.094512939453125
204,-2.50215482711792
205,-2.7015416622161865
206,-3.0318150520324707
207,-2.552140712738037
208,-2.5347585678100586
209,-2.7712035179138184
210,-2.527231216430664
211,-2.637275218963623
212,-2.3118600845336914
213,-1.7896544933319092
214,-2.065605640411377
215,-1.3830645084381104
216,-3.133633613586426
217,-2.4037270545959473
218,-3.2026145458221436
219,-2.7290127277374268
220,-2.055992364883423
221,-2.5326902866363525
222,-2.5880744457244873
223,-2.5904765129089355
224,-2.802943706512451
225,-2.1177244186401367
226,-2.767545461654663
227,-2.5178558826446533
228,-2.502178430557251
229,-2.670974016189575
230,-2.385450601577759
231,-3.3837926387786865
232,-2.9638829231262207
233,-2.0765042304992676
234,-1.980222463607788
235,-2.333089828491211
236,-2.806885004043579
237,-2.528663158416748
238,-2.71336030960083
239,-2.0983612537384033
240,-2.388583183288574
241,-2.11999773979187
242,-2.410588026046753
243,-2.078383684158325
244,-2.2061827182769775
245,-2.464102268218994
246,-2.554321527481079
247,-1.82780122756958
248,-2.5284218788146973
249,-2.9293956756591797
250,-2.071035385131836
251,-3.067882776260376
252,-2.5833444595336914
253,-2.8181357383728027
254,-2.3308780193328857
255,-3.7968645095825195
256,-1.9682185649871826
257,-2.641075372695923
258,-2.865271806716919
259,-2.61310076713562
260,-4.92911434173584
261,-2.1864047050476074
262,-2.1663341522216797
263,-2.8079850673675537
264,-2.076263904571533
265,-2.7021663188934326
266,-1.3452527523040771
267,-3.0306644439697266
268,-2.0103342533111572
269,-2.203439474105835
270,-2.5572926998138428
271,-2.600234270095825
272,-2.8976337909698486
273,-2.4044268131256104
274,-2.121677875518799
275,-2.8004519939422607
276,-2.8765876293182373
277,-3.076981544494629
278,-2.417795419692993
279,-2.5014708042144775
280,-2.7005884647369385
281,-2.394587278366089
282,-2.309981346130371
283,-2.5470633506774902
284,-2.6311492919921875
285,-3.803879499435425
286,-1.8274238109588623
287,-3.392791271209717
288,-3.0802595615386963
289,-2.6528587341308594
290,-1.825077772140503
291,-1.7008020877838135
292,-2.9065935611724854
293,-2.553710699081421
294,-2.470909595489502
295,-2.1137659549713135
296,-2.633849620819092
297,-2.690664529800415
298,-2.7595269680023193
299,-1.455091953277588
300,-2.791109561920166
301,-2.443427324295044
302,-1.9826204776763916
303,-2.5300724506378174
304,-2.782824993133545
305,-2.9397695064544678
306,-3.0819382667541504
307,-2.4573333263397217
308,-2.4806666374206543
309,-3.11208438873291
310,-2.6218931674957275
311,-2.2422983646392822
312,-3.2897801399230957
313,-2.6755528450012207
314,-2.679054021835327
315,-2.808203935623169
316,-2.368419885635376
317,-1.2860641479492188
318,-2.2742679119110107
319,-3.087834119796753
320,-2.3757827281951904
321,-2.546776056289673
